G_ID,day,val,provisional,estimate,warning
1007,2009-10-27 00:00:00,202.00,0,False,False
1007,2010-05-25 00:00:00,203.19,0,False,False
1007,2009-04-29 00:00:00,203.70,0,False,False
1007,2008-10-08 00:00:00,201.99,0,False,False
1007,2007-11-07 00:00:00,204.00,0,False,False
1007,2009-08-23 00:00:00,202.50,0,False,False
1007,2009-02-24 00:00:00,203.95,0,False,False
1007,2009-12-27 00:00:00,201.49,0,False,False
1007,2009-09-23 00:00:00,202.26,0,False,False
1007,2008-12-10 00:00:00,203.78,0,False,False
1007,2010-09-20 00:00:00,202.78,0,False,False
1007,2010-06-15 00:00:00,201.70,0,False,False
1007,2009-11-29 00:00:00,202.40,0,False,False
1007,2009-07-27 00:00:00,202.81,0,False,False
1007,2008-03-19 00:00:00,205.20,0,False,False
1007,2010-07-19 00:00:00,201.47,0,False,False
1007,2009-01-19 00:00:00,201.76,0,False,False
1007,2008-11-16 00:00:00,202.23,0,False,False
1007,2010-01-25 00:00:00,202.37,0,False,False
1007,2009-05-27 00:00:00,202.50,0,False,False
1007,2010-03-23 00:00:00,202.07,0,False,False
1007,2010-02-22 00:00:00,201.50,0,False,False
1007,2010-04-25 00:00:00,201.94,0,False,False
1007,2007-06-14 00:00:00,204.20,0,False,False
1007,2007-04-10 00:00:00,204.10,0,False,False
1007,2008-07-20 00:00:00,201.42,0,False,False
1007,2007-09-19 00:00:00,204.20,0,False,False
1007,2008-01-29 00:00:00,205.00,0,False,False
1007,2007-12-29 00:00:00,204.60,0,False,False
1007,2009-06-28 00:00:00,203.40,0,False,False
1007,2010-08-16 00:00:00,201.60,0,False,False
1007,2009-03-25 00:00:00,202.37,0,False,False
