G_ID,day,val,provisional,estimate,warning,temp_c
965,2008-05-28 00:00:00,1.06,0,False,False,12.28
965,2008-05-29 00:00:00,1.04,0,False,False,12.24
965,2008-05-30 00:00:00,1.04,0,False,False,11.91
965,2008-05-31 00:00:00,1.04,0,False,False,11.63
965,2008-06-01 00:00:00,1.05,0,False,False,11.56
965,2008-06-02 00:00:00,1.05,0,False,False,11.44
965,2008-06-03 00:00:00,1.10,0,False,False,11.39
965,2008-06-04 00:00:00,1.08,0,False,False,11.41
965,2008-06-05 00:00:00,1.07,0,False,False,11.31
965,2008-06-06 00:00:00,1.12,0,False,False,11.14
965,2008-06-07 00:00:00,1.09,0,False,False,11.00
965,2008-06-08 00:00:00,1.07,0,False,False,10.95
965,2008-06-09 00:00:00,1.06,0,False,False,10.89
965,2008-06-10 00:00:00,1.08,0,False,False,10.80
965,2008-06-11 00:00:00,1.07,0,False,False,10.70
965,2008-06-12 00:00:00,1.06,0,False,False,10.61
965,2008-06-13 00:00:00,1.05,0,False,False,10.72
965,2008-06-14 00:00:00,1.05,0,False,False,10.98
965,2008-06-15 00:00:00,1.04,0,False,False,11.05
965,2008-06-16 00:00:00,1.04,0,False,False,11.20
965,2008-06-17 00:00:00,1.04,0,False,False,11.27
965,2008-06-18 00:00:00,1.03,0,False,False,11.26
965,2008-06-19 00:00:00,1.03,0,False,False,11.17
965,2008-06-20 00:00:00,1.03,0,False,False,11.22
965,2008-06-21 00:00:00,1.03,0,False,False,11.51
965,2008-06-22 00:00:00,1.02,0,False,False,11.87
965,2008-06-23 00:00:00,1.05,0,False,False,11.96
965,2008-06-24 00:00:00,1.04,0,False,False,11.78
965,2008-06-25 00:00:00,1.03,0,False,False,11.67
965,2008-06-26 00:00:00,1.03,0,False,False,11.65
965,2008-06-27 00:00:00,1.03,0,False,False,11.60
965,2008-06-28 00:00:00,1.03,0,False,False,11.71
965,2008-06-29 00:00:00,1.03,0,False,False,12.02
965,2008-06-30 00:00:00,1.03,0,False,False,12.41
965,2008-07-01 00:00:00,1.03,0,False,False,12.69
965,2008-07-02 00:00:00,1.03,0,False,False,12.68
965,2008-07-03 00:00:00,1.03,0,False,False,12.65
965,2008-07-04 00:00:00,1.03,0,False,False,12.60
965,2008-07-05 00:00:00,1.03,0,False,False,12.54
965,2008-07-06 00:00:00,1.03,0,False,False,12.51
965,2008-07-07 00:00:00,1.02,0,False,False,12.31
965,2008-07-08 00:00:00,1.01,0,False,False,12.24
965,2008-07-09 00:00:00,1.01,0,False,False,12.26
965,2008-07-10 00:00:00,1.01,0,False,False,12.40
965,2008-07-11 00:00:00,1.01,0,False,False,12.38
965,2008-07-12 00:00:00,1.01,0,False,False,12.25
965,2008-07-13 00:00:00,1.01,0,False,False,12.26
965,2008-07-14 00:00:00,1.01,0,False,False,12.46
965,2008-07-15 00:00:00,1.01,0,False,False,12.58
965,2008-07-16 00:00:00,1.01,0,False,False,12.66
965,2008-07-17 00:00:00,1.00,0,False,False,12.66
965,2008-07-18 00:00:00,1.01,0,False,False,12.55
965,2008-07-19 00:00:00,1.01,0,False,False,12.33
965,2008-07-20 00:00:00,1.00,0,False,False,12.25
965,2008-07-21 00:00:00,1.00,0,False,False,12.24
965,2008-07-22 00:00:00,1.00,0,False,False,12.25
965,2008-07-23 00:00:00,1.00,0,False,False,12.11
965,2008-07-24 00:00:00,1.00,0,False,False,11.87
965,2008-07-25 00:00:00,1.01,0,False,False,11.75
965,2008-07-26 00:00:00,1.01,0,False,False,11.76
965,2008-07-27 00:00:00,1.00,0,False,False,11.77
965,2008-07-28 00:00:00,1.00,0,False,False,11.88
965,2008-07-29 00:00:00,1.00,0,False,False,11.88
965,2008-07-30 00:00:00,1.01,0,False,False,11.88
965,2008-07-31 00:00:00,1.02,0,False,False,11.78
965,2008-08-01 00:00:00,1.03,0,False,False,11.67
965,2008-08-02 00:00:00,1.02,0,False,False,11.71
965,2008-08-03 00:00:00,1.02,0,False,False,11.66
965,2008-08-04 00:00:00,1.02,0,False,False,11.60
965,2008-08-05 00:00:00,1.02,0,False,False,11.75
965,2008-08-06 00:00:00,1.02,0,False,False,11.99
965,2008-08-07 00:00:00,1.02,0,False,False,12.23
965,2008-08-08 00:00:00,1.02,0,False,False,12.36
965,2008-08-09 00:00:00,1.03,0,False,False,12.38
965,2008-08-10 00:00:00,1.02,0,False,False,12.35
965,2008-08-11 00:00:00,1.03,0,False,False,12.25
965,2008-08-12 00:00:00,1.02,0,False,False,12.24
965,2008-08-13 00:00:00,1.02,0,False,False,12.25
965,2008-08-14 00:00:00,1.02,0,False,False,12.36
965,2008-08-15 00:00:00,1.02,0,False,False,12.56
965,2008-08-16 00:00:00,1.02,0,False,False,12.77
965,2008-08-17 00:00:00,1.03,0,False,False,13.02
965,2008-08-18 00:00:00,1.04,0,False,False,13.17
965,2008-08-19 00:00:00,1.04,0,False,False,13.00
965,2008-08-20 00:00:00,1.05,0,False,False,12.85
965,2008-08-21 00:00:00,1.05,0,False,False,12.77
965,2008-08-22 00:00:00,1.03,0,False,False,12.70
965,2008-08-23 00:00:00,1.02,0,False,False,12.55
965,2008-08-24 00:00:00,1.04,0,False,False,12.49
965,2008-08-25 00:00:00,1.04,0,False,False,12.55
965,2008-08-26 00:00:00,1.02,0,False,False,12.49
