G_ID,day,val,provisional,estimate,warning,temp_c
1055,2011-08-25 00:00:00,1.08,0,False,False,16.67
1055,2011-08-26 00:00:00,1.06,0,False,False,16.75
1055,2011-08-27 00:00:00,1.01,0,False,False,16.83
1055,2011-08-28 00:00:00,.99,0,False,False,16.74
1055,2011-08-29 00:00:00,.99,0,False,False,16.64
1055,2011-08-30 00:00:00,.98,0,False,False,16.31
1055,2011-08-31 00:00:00,.99,0,False,False,15.41
1055,2011-09-01 00:00:00,.99,0,False,False,14.79
1055,2011-09-02 00:00:00,.98,0,False,False,14.57
1055,2011-09-03 00:00:00,.98,0,False,False,14.39
1055,2011-09-04 00:00:00,.97,0,False,False,14.52
1055,2011-09-05 00:00:00,.96,0,False,False,14.63
1055,2011-09-06 00:00:00,.95,0,False,False,14.68
1055,2011-09-07 00:00:00,.95,0,False,False,14.84
1055,2011-09-08 00:00:00,.97,0,False,False,15.06
1055,2011-09-09 00:00:00,.96,0,False,False,15.34
1055,2011-09-10 00:00:00,.96,0,False,False,15.58
1055,2011-09-11 00:00:00,.96,0,False,False,15.85
1055,2011-09-12 00:00:00,.96,0,False,False,15.91
1055,2011-09-13 00:00:00,.97,0,False,False,15.69
1055,2011-09-14 00:00:00,.99,0,False,False,15.61
1055,2011-09-15 00:00:00,.98,0,False,False,15.42
1055,2011-09-16 00:00:00,.99,0,False,False,14.58
1055,2011-09-17 00:00:00,1.07,0,False,False,14.08
1055,2011-09-18 00:00:00,1.20,0,False,False,14.10
1055,2011-09-19 00:00:00,1.22,0,False,False,14.28
1055,2011-09-20 00:00:00,1.19,0,False,False,13.81
1055,2011-09-21 00:00:00,1.14,0,False,False,14.06
1055,2011-09-22 00:00:00,1.18,0,False,False,14.74
1055,2011-09-23 00:00:00,1.22,0,False,False,15.52
1055,2011-09-24 00:00:00,1.25,0,False,False,16.05
1055,2011-09-25 00:00:00,1.30,0,False,False,15.98
1055,2011-09-26 00:00:00,1.38,0,False,False,15.15
1055,2011-09-27 00:00:00,1.40,0,False,False,14.63
1055,2011-09-28 00:00:00,1.34,0,False,False,14.11
1055,2011-09-29 00:00:00,1.30,0,False,False,13.24
1055,2011-09-30 00:00:00,1.29,0,False,False,13.02
1055,2011-10-01 00:00:00,1.27,0,False,False,12.92
1055,2011-10-02 00:00:00,1.27,0,False,False,12.74
1055,2011-10-03 00:00:00,1.30,0,False,False,12.95
1055,2011-10-04 00:00:00,1.35,0,False,False,12.86
1055,2011-10-05 00:00:00,1.36,0,False,False,12.59
1055,2011-10-06 00:00:00,1.31,0,False,False,12.43
1055,2011-10-07 00:00:00,1.26,0,False,False,12.49
1055,2011-10-08 00:00:00,1.26,0,False,False,12.80
1055,2011-10-09 00:00:00,1.26,0,False,False,13.12
1055,2011-10-10 00:00:00,1.28,0,False,False,12.87
1055,2011-10-11 00:00:00,1.41,0,False,False,12.73
1055,2011-10-12 00:00:00,1.44,0,False,False,12.47
1055,2011-10-13 00:00:00,1.40,0,False,False,12.08
1055,2011-10-14 00:00:00,1.36,0,False,False,11.92
1055,2011-10-15 00:00:00,1.34,0,False,False,11.45
1055,2011-10-16 00:00:00,1.32,0,False,False,10.68
1055,2011-10-17 00:00:00,1.29,0,False,False,10.27
1055,2011-10-18 00:00:00,1.28,0,False,False,10.11
1055,2011-10-19 00:00:00,1.28,0,False,False,10.10
1055,2011-10-20 00:00:00,1.28,0,False,False,10.35
1055,2011-10-21 00:00:00,1.30,0,False,False,10.83
1055,2011-10-22 00:00:00,1.45,0,False,False,11.35
1055,2011-10-23 00:00:00,1.52,0,False,False,11.68
1055,2011-10-24 00:00:00,1.48,0,False,False,10.59
1055,2011-10-25 00:00:00,1.43,0,False,False,9.60
1055,2011-10-26 00:00:00,1.40,0,False,False,8.83
1055,2011-10-27 00:00:00,1.37,0,False,False,8.50
1055,2011-10-28 00:00:00,1.37,0,False,False,8.50
1055,2011-10-29 00:00:00,1.41,0,False,False,8.61
1055,2011-10-30 00:00:00,1.41,0,False,False,8.85
1055,2011-10-31 00:00:00,1.40,0,False,False,9.02
1055,2011-11-01 00:00:00,1.38,0,False,False,8.29
1055,2011-11-02 00:00:00,1.38,0,False,False,7.44
1055,2011-11-03 00:00:00,1.43,0,False,False,7.29
1055,2011-11-04 00:00:00,1.44,0,False,False,6.85
1055,2011-11-05 00:00:00,1.43,0,False,False,6.44
1055,2011-11-06 00:00:00,1.41,0,False,False,5.99
1055,2011-11-07 00:00:00,1.38,0,False,False,5.82
1055,2011-11-08 00:00:00,1.37,0,False,False,5.99
1055,2011-11-09 00:00:00,1.34,0,False,False,6.58
1055,2011-11-10 00:00:00,1.31,0,False,False,6.66
1055,2011-11-11 00:00:00,1.33,0,False,False,6.20
1055,2011-11-12 00:00:00,1.38,0,False,False,5.87
1055,2011-11-13 00:00:00,1.45,0,False,False,6.27
1055,2011-11-14 00:00:00,1.46,0,False,False,6.88
1055,2011-11-15 00:00:00,1.44,0,False,False,6.44
1055,2011-11-16 00:00:00,1.46,0,False,False,5.76
1055,2011-11-17 00:00:00,1.55,0,False,False,6.06
1055,2011-11-18 00:00:00,1.62,0,False,False,5.95
1055,2011-11-19 00:00:00,1.61,0,False,False,5.52
1055,2011-11-20 00:00:00,1.59,0,False,False,5.14
1055,2011-11-21 00:00:00,1.59,0,False,False,5.17
1055,2011-11-22 00:00:00,2.18,0,False,False,6.30
1055,2011-11-23 00:00:00,2.79,0,False,False,7.42
1055,2011-11-24 00:00:00,2.45,0,False,False,7.46
1055,2011-11-25 00:00:00,2.19,0,False,False,7.13
1055,2011-11-26 00:00:00,2.05,0,False,False,7.05
1055,2011-11-27 00:00:00,2.01,0,False,False,7.41
1055,2011-11-28 00:00:00,1.99,0,False,False,7.15
1055,2011-11-29 00:00:00,1.93,0,False,False,6.48
1055,2011-11-30 00:00:00,1.89,0,False,False,6.51
1055,2011-12-01 00:00:00,1.82,0,False,False,6.09
1055,2011-12-02 00:00:00,1.77,0,False,False,5.90
1055,2011-12-03 00:00:00,1.73,0,False,False,5.41
1055,2011-12-04 00:00:00,1.69,0,False,False,5.20
1055,2011-12-05 00:00:00,1.66,0,False,False,4.83
1055,2011-12-06 00:00:00,1.63,0,False,False,4.79
1055,2011-12-07 00:00:00,1.61,0,False,False,5.00
1055,2011-12-08 00:00:00,1.60,0,False,False,5.20
1055,2011-12-09 00:00:00,1.58,0,False,False,5.21
1055,2011-12-10 00:00:00,1.56,0,False,False,4.59
1055,2011-12-11 00:00:00,1.55,0,False,False,4.34
1055,2011-12-12 00:00:00,1.53,0,False,False,4.00
1055,2011-12-13 00:00:00,1.52,0,False,False,3.32
1055,2011-12-14 00:00:00,1.50,0,False,False,3.09
1055,2011-12-15 00:00:00,1.49,0,False,False,3.34
1055,2011-12-16 00:00:00,1.48,0,False,False,4.10
1055,2011-12-17 00:00:00,1.47,0,False,False,4.19
1055,2011-12-18 00:00:00,1.46,0,False,False,4.28
1055,2011-12-19 00:00:00,1.45,0,False,False,4.70
1055,2011-12-20 00:00:00,1.45,0,False,False,5.06
1055,2011-12-21 00:00:00,1.44,0,False,False,4.63
1055,2011-12-22 00:00:00,1.42,0,False,False,4.21
1055,2011-12-23 00:00:00,1.42,0,False,False,3.87
1055,2011-12-24 00:00:00,1.41,0,False,False,4.47
1055,2011-12-25 00:00:00,1.41,0,False,False,4.75
1055,2011-12-26 00:00:00,1.44,0,False,False,4.78
1055,2011-12-27 00:00:00,1.59,0,False,False,5.18
1055,2011-12-28 00:00:00,2.29,0,False,False,6.35
