G_ID,day,val,provisional,estimate,warning
1039,2010-11-15 00:00:00,316.28,0,False,False
1039,2009-03-01 00:00:00,315.96,0,False,False
1039,2009-09-16 00:00:00,315.74,0,False,False
1039,2008-09-30 00:00:00,315.80,0,False,False
1039,2011-10-24 00:00:00,315.79,0,False,False
1039,2010-08-16 00:00:00,315.75,0,False,False
1039,2011-01-17 00:00:00,323.58,0,False,False
1039,2010-09-20 00:00:00,315.76,0,False,False
1039,2009-04-05 00:00:00,317.44,0,False,False
1039,2008-11-04 00:00:00,315.80,0,False,False
1039,2009-11-17 00:00:00,315.72,0,False,False
1039,2009-05-03 00:00:00,315.80,0,False,False
1039,2011-11-27 00:00:00,317.19,0,False,False
1039,2011-07-19 00:00:00,315.78,0,False,False
1039,2012-04-01 00:00:00,323.17,0,False,False
1039,2012-03-05 00:00:00,320.63,0,False,False
1039,2011-02-13 00:00:00,317.91,0,False,False
1039,2009-10-14 00:00:00,315.73,0,False,False
1039,2010-07-19 00:00:00,315.74,0,False,False
1039,2010-03-08 00:00:00,317.76,0,False,False
1039,2011-05-23 00:00:00,318.24,0,False,False
1039,2010-01-12 00:00:00,322.06,0,False,False
1039,2011-09-27 00:00:00,315.79,0,False,False
1039,2009-12-14 00:00:00,315.76,0,False,False
1039,2009-06-02 00:00:00,315.77,0,False,False
1039,2008-12-07 00:00:00,315.76,0,False,False
1039,2008-07-22 00:00:00,315.83,0,False,False
1039,2009-01-20 00:00:00,321.10,0,False,False
1039,2008-05-26 00:00:00,319.15,0,False,False
1039,2009-08-17 00:00:00,315.76,0,False,False
1039,2012-01-02 00:00:00,316.37,0,False,False
1039,2010-04-13 00:00:00,318.93,0,False,False
1039,2009-07-14 00:00:00,315.77,0,False,False
1039,2008-06-24 00:00:00,315.92,0,False,False
1039,2012-02-12 00:00:00,319.38,0,False,False
1039,2010-12-20 00:00:00,319.84,0,False,False
1039,2010-02-08 00:00:00,319.72,0,False,False
1039,2011-04-26 00:00:00,318.49,0,False,False
1039,2011-08-29 00:00:00,315.78,0,False,False
1039,2010-10-17 00:00:00,315.74,0,False,False
1039,2010-05-23 00:00:00,315.76,0,False,False
1039,2012-05-01 00:00:00,320.16,0,False,False
1039,2010-06-15 00:00:00,315.75,0,False,False
1039,2011-03-27 00:00:00,320.47,0,False,False
