G_ID,day,val,provisional,estimate,warning,temp_c
1021,2015-04-09 00:00:00,154.29,0,False,False,11.43
1021,2015-04-10 00:00:00,154.30,0,False,False,11.23
1021,2015-04-11 00:00:00,154.43,0,False,False,11.23
1021,2015-04-12 00:00:00,154.41,0,False,False,11.23
1021,2015-04-13 00:00:00,154.38,0,False,False,11.23
1021,2015-04-14 00:00:00,154.32,0,False,False,11.23
1021,2015-04-15 00:00:00,154.27,0,False,False,11.23
1021,2015-04-16 00:00:00,154.25,0,False,False,11.23
1021,2015-04-17 00:00:00,154.18,0,False,False,11.23
1021,2015-04-18 00:00:00,154.11,0,False,False,11.23
1021,2015-04-19 00:00:00,154.08,0,False,False,11.23
1021,2015-04-20 00:00:00,154.04,0,False,False,11.23
1021,2015-04-21 00:00:00,153.96,0,False,False,11.23
1021,2015-04-22 00:00:00,153.93,0,False,False,11.23
1021,2015-04-23 00:00:00,153.98,0,False,False,11.23
1021,2015-04-24 00:00:00,154.10,0,False,False,11.23
1021,2015-04-25 00:00:00,154.06,0,False,False,11.23
1021,2015-04-26 00:00:00,153.91,0,False,False,11.23
1021,2015-04-27 00:00:00,153.95,0,False,False,11.13
1021,2015-04-28 00:00:00,153.88,0,False,False,11.18
1021,2015-04-29 00:00:00,153.79,0,False,False,11.18
1021,2015-04-30 00:00:00,153.77,0,False,False,11.13
1021,2015-05-01 00:00:00,153.72,0,False,False,11.13
1021,2015-05-02 00:00:00,153.67,0,False,False,11.13
1021,2015-05-03 00:00:00,153.60,0,False,False,11.13
1021,2015-05-04 00:00:00,153.54,0,False,False,11.13
1021,2015-05-05 00:00:00,153.64,0,False,False,11.13
1021,2015-05-06 00:00:00,153.64,0,False,False,11.13
1021,2015-05-07 00:00:00,153.60,0,False,False,11.13
1021,2015-05-08 00:00:00,153.53,0,False,False,11.13
1021,2015-05-09 00:00:00,153.44,0,False,False,11.13
1021,2015-05-10 00:00:00,153.37,0,False,False,11.13
1021,2015-05-11 00:00:00,153.38,0,False,False,11.13
1021,2015-05-12 00:00:00,153.46,0,False,False,11.13
1021,2015-05-13 00:00:00,153.46,0,False,False,11.13
1021,2015-05-14 00:00:00,153.42,0,False,False,11.13
1021,2015-05-15 00:00:00,153.33,0,False,False,11.13
1021,2015-05-16 00:00:00,153.29,0,False,False,11.13
1021,2015-05-17 00:00:00,153.19,0,False,False,11.13
1021,2015-05-18 00:00:00,153.18,0,False,False,11.13
1021,2015-05-19 00:00:00,153.17,0,False,False,11.13
1021,2015-05-20 00:00:00,153.09,0,False,False,11.13
1021,2015-05-21 00:00:00,153.07,0,False,False,11.13
1021,2015-05-22 00:00:00,153.01,0,False,False,11.13
1021,2015-05-23 00:00:00,152.99,0,False,False,11.13
1021,2015-05-24 00:00:00,152.99,0,False,False,11.13
1021,2015-05-25 00:00:00,152.89,0,False,False,11.13
1021,2015-05-26 00:00:00,152.88,0,False,False,11.13
1021,2015-05-27 00:00:00,152.83,0,False,False,11.13
1021,2015-05-28 00:00:00,152.78,0,False,False,11.13
1021,2015-05-29 00:00:00,152.73,0,False,False,11.13
1021,2015-05-30 00:00:00,152.49,0,False,False,11.13
1021,2015-05-31 00:00:00,152.42,0,False,False,11.13
1021,2015-06-01 00:00:00,152.38,0,False,False,11.13
1021,2015-06-02 00:00:00,152.49,0,False,False,11.13
1021,2015-06-03 00:00:00,152.45,0,False,False,11.13
1021,2015-06-04 00:00:00,152.41,0,False,False,11.13
1021,2015-06-05 00:00:00,152.19,0,False,False,11.13
1021,2015-06-06 00:00:00,152.04,0,False,False,11.13
1021,2015-06-07 00:00:00,151.96,0,False,False,11.13
1021,2015-06-08 00:00:00,151.94,0,False,False,11.13
1021,2015-06-09 00:00:00,151.92,0,False,False,11.13
1021,2015-06-10 00:00:00,151.90,0,False,False,11.13
1021,2015-06-11 00:00:00,151.84,0,False,False,11.13
