G_ID,day,val,provisional,estimate,warning
1017,2006-01-31 00:00:00,178.50,0,False,False
1017,2012-12-09 00:00:00,176.59,0,False,False
1017,2013-09-30 00:00:00,173.76,0,False,False
1017,2009-05-26 00:00:00,177.40,0,False,False
1017,2016-02-29 00:00:00,182.08,0,False,False
1017,2011-04-25 00:00:00,181.10,0,False,False
1017,2006-05-24 00:00:00,178.00,0,False,False
1017,2012-02-13 00:00:00,177.62,0,False,False
1017,2008-07-06 00:00:00,176.30,0,False,False
1017,2011-10-25 00:00:00,174.27,0,False,False
1017,2010-04-12 00:00:00,177.31,0,False,False
1017,2011-03-28 00:00:00,181.03,0,False,False
1017,2006-02-16 00:00:00,180.20,0,False,False
1017,2009-01-11 00:00:00,176.10,0,False,False
1017,2010-11-14 00:00:00,173.60,0,False,False
1017,2010-02-18 00:00:00,176.62,0,False,False
1017,2010-03-17 00:00:00,176.78,0,False,False
1017,2006-04-27 00:00:00,179.00,0,False,False
1017,2014-11-02 00:00:00,173.12,0,False,False
1017,2017-02-28 00:00:00,180.69,0,False,False
1017,2015-01-05 00:00:00,175.85,0,False,False
1017,2015-06-30 00:00:00,175.76,0,False,False
1017,2007-01-21 00:00:00,180.70,0,False,False
1017,2016-01-05 00:00:00,178.96,0,False,False
1017,2017-01-03 00:00:00,178.55,0,False,False
1017,2008-06-04 00:00:00,177.80,0,False,False
1017,2008-01-21 00:00:00,179.10,0,False,False
1017,2006-03-29 00:00:00,179.60,0,False,False
1017,2010-02-21 00:00:00,176.39,0,False,False
1017,2007-07-12 00:00:00,177.50,0,False,False
1017,2014-11-30 00:00:00,173.95,0,False,False
1017,2016-10-02 00:00:00,173.54,0,False,False
1017,2006-11-26 00:00:00,174.90,0,False,False
1017,2016-09-06 00:00:00,174.53,0,False,False
1017,2009-04-21 00:00:00,177.70,0,False,False
1017,2014-01-05 00:00:00,174.13,0,False,False
1017,2006-03-02 00:00:00,179.80,0,False,False
1017,2013-11-03 00:00:00,174.01,0,False,False
1017,2011-09-26 00:00:00,174.83,0,False,False
1017,2011-07-19 00:00:00,178.09,0,False,False
1017,2017-01-31 00:00:00,178.96,0,False,False
1017,2015-02-02 00:00:00,177.49,0,False,False
1017,2007-04-19 00:00:00,181.10,0,False,False
1017,2011-05-22 00:00:00,180.70,0,False,False
1017,2007-10-18 00:00:00,174.00,0,False,False
1017,2014-03-31 00:00:00,179.15,0,False,False
1017,2016-11-07 00:00:00,175.06,0,False,False
1017,2006-12-28 00:00:00,178.40,0,False,False
1017,2009-12-19 00:00:00,179.10,0,False,False
1017,2010-10-13 00:00:00,172.82,0,False,False
1017,2014-10-06 00:00:00,173.07,0,False,False
1017,2010-05-12 00:00:00,176.80,0,False,False
1017,2011-11-28 00:00:00,175.04,0,False,False
1017,2009-01-21 00:00:00,177.50,0,False,False
1017,2012-07-02 00:00:00,178.35,0,False,False
1017,2006-01-16 00:00:00,175.30,0,False,False
1017,2015-03-01 00:00:00,178.43,0,False,False
1017,2006-05-11 00:00:00,178.40,0,False,False
1017,2007-12-13 00:00:00,176.10,0,False,False
1017,2012-11-13 00:00:00,174.38,0,False,False
1017,2005-09-04 00:00:00,172.70,0,False,False
1017,2006-01-19 00:00:00,176.40,0,False,False
1017,2007-03-25 00:00:00,181.80,0,False,False
1017,2013-02-05 00:00:00,178.86,0,False,False
1017,2008-10-19 00:00:00,172.20,0,False,False
1017,2017-08-31 00:00:00,176.60,0,False,False
1017,2012-08-07 00:00:00,176.69,0,False,False
1017,2006-03-16 00:00:00,179.80,0,False,False
1017,2006-01-08 00:00:00,173.00,0,False,False
1017,2010-01-19 00:00:00,175.70,0,False,False
1017,2016-06-05 00:00:00,179.20,0,False,False
1017,2006-12-07 00:00:00,175.90,0,False,False
1017,2015-11-30 00:00:00,174.26,0,False,False
1017,2006-04-12 00:00:00,179.30,0,False,False
1017,2016-05-02 00:00:00,181.07,0,False,False
1017,2014-03-02 00:00:00,176.65,0,False,False
1017,2006-08-03 00:00:00,175.30,0,False,False
1017,2009-03-22 00:00:00,177.20,0,False,False
1017,2010-08-15 00:00:00,174.28,0,False,False
1017,2006-02-22 00:00:00,180.00,0,False,False
1017,2013-03-05 00:00:00,178.89,0,False,False
1017,2013-04-03 00:00:00,179.19,0,False,False
1017,2013-12-02 00:00:00,174.32,0,False,False
1017,2006-11-08 00:00:00,173.10,0,False,False
1017,2015-05-31 00:00:00,176.75,0,False,False
1017,2011-02-15 00:00:00,179.16,0,False,False
1017,2012-10-01 00:00:00,174.15,0,False,False
1017,2012-04-02 00:00:00,180.95,0,False,False
1017,2008-03-12 00:00:00,179.20,0,False,False
1017,2014-04-30 00:00:00,179.27,0,False,False
1017,2006-01-26 00:00:00,177.30,0,False,False
1017,2008-05-08 00:00:00,178.80,0,False,False
