G_ID,day,val,provisional,estimate,warning,temp_c
1023,2004-04-26 00:00:00,181.10,0,False,False,
1023,2004-04-27 00:00:00,181.05,0,False,False,
1023,2004-04-28 00:00:00,181.00,0,False,False,
1023,2004-04-29 00:00:00,180.85,0,False,False,
1023,2004-04-30 00:00:00,180.90,0,False,False,
1023,2004-05-01 00:00:00,180.95,0,False,False,
1023,2004-05-02 00:00:00,180.85,0,False,False,
1023,2004-05-03 00:00:00,180.65,0,False,False,
1023,2004-05-04 00:00:00,180.50,0,False,False,
1023,2004-05-05 00:00:00,180.50,0,False,False,
1023,2004-05-06 00:00:00,180.40,0,False,False,
1023,2004-05-07 00:00:00,180.55,0,False,False,
1023,2004-05-08 00:00:00,180.60,0,False,False,
1023,2004-05-09 00:00:00,180.45,0,False,False,
1023,2004-05-10 00:00:00,180.20,0,False,False,
1023,2004-05-11 00:00:00,180.35,0,False,False,
1023,2004-05-12 00:00:00,180.35,0,False,False,
1023,2004-05-13 00:00:00,180.30,0,False,False,
1023,2004-05-14 00:00:00,180.15,0,False,False,
1023,2004-05-15 00:00:00,180.10,0,False,False,
1023,2004-05-16 00:00:00,180.00,0,False,False,
1023,2004-05-17 00:00:00,179.90,0,False,False,
1023,2004-05-18 00:00:00,180.05,0,False,False,
1023,2004-05-19 00:00:00,180.00,0,False,False,
1023,2004-05-20 00:00:00,179.90,0,False,False,
1023,2004-05-21 00:00:00,179.70,0,False,False,
1023,2004-05-22 00:00:00,179.75,0,False,False,
1023,2004-05-23 00:00:00,179.80,0,False,False,
1023,2004-05-24 00:00:00,179.80,0,False,False,
1023,2004-05-25 00:00:00,179.55,0,False,False,
1023,2004-05-26 00:00:00,179.50,0,False,False,
1023,2004-05-27 00:00:00,179.60,0,False,False,
1023,2004-05-28 00:00:00,179.80,0,False,False,
1023,2004-05-29 00:00:00,179.80,0,False,False,
1023,2004-05-30 00:00:00,179.85,0,False,False,
1023,2004-05-31 00:00:00,179.75,0,False,False,
1023,2004-06-01 00:00:00,179.70,0,False,False,
1023,2004-06-02 00:00:00,179.55,0,False,False,
1023,2004-06-03 00:00:00,179.55,0,False,False,
1023,2004-06-04 00:00:00,179.50,0,False,False,
1023,2004-06-05 00:00:00,179.35,0,False,False,
1023,2004-06-06 00:00:00,179.30,0,False,False,
1023,2004-06-07 00:00:00,179.30,0,False,False,
1023,2004-06-08 00:00:00,179.30,0,False,False,
1023,2004-06-09 00:00:00,179.25,0,False,False,
1023,2004-06-10 00:00:00,179.50,0,False,False,
1023,2004-06-24 00:00:00,178.65,0,False,False,
1023,2004-06-25 00:00:00,178.30,0,False,False,
1023,2004-06-26 00:00:00,178.20,0,False,False,
1023,2004-06-27 00:00:00,178.25,0,False,False,
1023,2004-06-28 00:00:00,178.10,0,False,False,
1023,2004-06-29 00:00:00,178.00,0,False,False,
1023,2004-06-30 00:00:00,178.10,0,False,False,
1023,2004-07-01 00:00:00,178.30,0,False,False,
1023,2004-07-02 00:00:00,178.30,0,False,False,
1023,2004-07-03 00:00:00,178.25,0,False,False,
1023,2004-07-04 00:00:00,178.25,0,False,False,
1023,2004-07-05 00:00:00,178.10,0,False,False,
1023,2004-07-06 00:00:00,178.10,0,False,False,
1023,2004-07-07 00:00:00,177.85,0,False,False,
1023,2004-07-08 00:00:00,177.75,0,False,False,
1023,2004-07-09 00:00:00,177.75,0,False,False,
